1,0.0
1,0.0
2,1.4585150384182863e-06
3,2.912487019861798e-06
4,4.361936316161877e-06
5,5.806883158558466e-06
6,7.247347639057231e-06
7,8.683349711770193e-06
8,1.0114909194238331e-05
9,1.1542045768739751e-05
10,1.2964778983581162e-05
11,1.438312825437265e-05
12,1.579711286528924e-05
13,1.720675197031434e-05
14,1.861206459447169e-05
15,2.0013069635037055e-05
16,2.1409785862742862e-05
17,2.280223192295902e-05
18,2.419042633687003e-05
19,2.5574387502628258e-05
20,2.6954133696500976e-05
21,2.832968307399874e-05
22,2.9701053670994304e-05
23,3.106826340482396e-05
24,3.243133007537933e-05
25,3.3790271366186365e-05
26,3.5145104845469644e-05
27,3.6495847967203835e-05
28,3.784251807215766e-05
29,3.918513238891932e-05
30,4.052370803491201e-05
31,4.185826201740311e-05
32,4.318881123449048e-05
33,4.4515372476092094e-05
34,4.58379624249095e-05
35,4.715659765738966e-05
36,4.8471294644674453e-05
37,4.978206975353612e-05
38,5.108893924730175e-05
39,5.239191928677702e-05
40,5.3691025931140994e-05
41,5.4986275138851276e-05
42,5.627768276852443e-05
43,5.7565264579813986e-05
44,5.884903623427273e-05
45,6.0129013296212384e-05
46,6.140521123354335e-05
47,6.267764541862147e-05
48,6.394633112906983e-05
49,6.521128354859463e-05
50,6.647251776780102e-05
51,6.773004878498776e-05
52,6.898389150694215e-05
53,7.02340607497211e-05
54,7.148057123942847e-05
55,7.27234376129741e-05
56,7.396267441883987e-05
57,7.519829611782731e-05
58,7.643031708378766e-05
59,7.765875160437343e-05
60,7.888361388174634e-05
61,8.010491803330503e-05
62,8.13226780923898e-05
63,8.25369080089916e-05
64,8.374762165043235e-05
65,8.495483280207092e-05
66,8.615855516796607e-05
67,8.735880237155648e-05
68,8.855558795632753e-05
69,8.974892538646336e-05
70,9.093882804750897e-05
71,9.212530924700397e-05
72,9.330838221511978e-05
73,9.448806010530228e-05
74,9.566435599488632e-05
75,9.683728288571227e-05
76,9.800685370474962e-05
77,9.917308130468776e-05
78,0.00010033597846454223
79,0.00010149555789024683
80,0.00010265183221523724
81,0.00010380481400103696
82,0.00010495451573782691
83,0.00010610094984500796
84,0.00010724412867178863
85,0.00010838406449770287
86,0.00010952076953319835
87,0.00011065425592016236
88,0.00011178453573246551
89,0.00011291162097649869
90,0.00011403552359170107
91,0.00011515625545108199
92,0.00011627382836174244
93,0.00011738825406539033
94,0.00011849954423884527
95,0.0001196077104945384
96,0.00012071276438102089
97,0.00012181471738344988
98,0.00012291358092407967
99,0.00012400936636273598
100,0.00012510208499731464
101,0.00012619174806423328
102,0.00012727836673892065
103,0.00012836195213626432
104,0.00012944251531108266
105,0.00013052006725857077
106,0.0001315946189147658
107,0.00013266618115697905
108,0.0001337347648042437
109,0.00013480038061775934
110,0.00013586303930131983
111,0.00013692275150173916
112,0.00013797952780928596
113,0.0001390333787581
114,0.00014008431482660522
115,0.0001411323464379428
116,0.00014217748396035275
117,0.0001432197377075966
118,0.0001442591179393586
119,0.00014529563486164135
120,0.0001463292986271536
121,0.00014736011933571871
122,0.00014838810703463395
123,0.000149413271719084
124,0.00015043562333249167
125,0.00015145517176692153
126,0.0001524719268634265
127,0.00015348589841244182
128,0.00015449709615412467
129,0.0001555055297787347
130,0.00015651120892698942
131,0.00015751414319041627
132,0.00015851434211170315
133,0.0001595118151850578
134,0.000160506571856542
135,0.00016149862152441016
136,0.00016248797353946752
137,0.00016347463720539044
138,0.00016445862177907284
139,0.0001654399364709366
140,0.00016641859044527353
141,0.00016739459282056577
142,0.00016836795266981142
143,0.00016933867902083478
144,0.00017030678085661267
145,0.00017127226711556993
146,0.00017223514669191035
147,0.0001731954284359009
148,0.00017415312115419645
149,0.00017510823361013446
150,0.0001760607745240226
151,0.00017701075257344918
152,0.00017795817639358505
153,0.00017890305457743532
154,0.00017984539567617155
155,0.0001807852081994016
156,0.00018172250061544148
157,0.00018265728135161328
158,0.00018358955879450875
159,0.00018451934129028297
160,0.00018544663714491064
161,0.00018637145462445793
162,0.0001872938019553748
163,0.0001882136873247216
164,0.00018913111888047414
165,0.00019004610473175992
166,0.00019095865294911697
167,0.00019186877156477
168,0.00019277646857286811
169,0.0001936817519297457
170,0.00019458462955417328
171,0.0001954851093275944
172,0.0001963831990943899
173,0.0001972789066621118
174,0.00019817223980173046
175,0.00019906320624786433
176,0.0001999518136990302
177,0.00020083806981787208
178,0.00020172198223140605
179,0.0002026035585312327
180,0.00020348280627378052
181,0.0002043597329805394
182,0.0002052343461382788
183,0.00020610665319926804
184,0.000206976661581506
185,0.00020784437866895098
186,0.00020870981181170066
187,0.0002095729683262681
188,0.0002104338554957431
189,0.00021129248057004884
190,0.00021214885076612156
191,0.0002130029732681227
192,0.00021385485522767622
193,0.00021470450376403593
194,0.00021555192596432824
195,0.0002163971288837292
196,0.0002172401195456636
197,0.00021808090494203366
198,0.00021891949203337488
199,0.00021975588774910155
200,0.00022059009898765046
201,0.00022142213261673087
202,0.00022225199547345508
203,0.00022307969436457194
204,0.0002239052360666423
205,0.00022472862732623436
206,0.00022554987486007936
207,0.0002263689853553046
208,0.0002271859654695714
209,0.00022800082183128056
210,0.00022881356103974845
211,0.00022962418966537682
212,0.00023043271424984572
213,0.0002312391413062695
214,0.00023204347731939153
215,0.00023284572874572902
216,0.00023364590201378527
217,0.00023444400352417956
218,0.00023524003964983507
219,0.00023603401673615002
220,0.00023682594110115284
221,0.00023761581903567752
222,0.00023840365680351673
223,0.00023918946064158337
224,0.00023997323676008765
225,0.00024075499134268565
226,0.00024153473054663554
227,0.0002423124605029508
228,0.00024308818731657116
229,0.00024386191706650986
230,0.0002446336558060023
231,0.0002454034095626692
232,0.0002461711843386574
233,0.0002469369861107955
234,0.0002477008208307396
235,0.0002484626944251368
236,0.0002492226127957283
237,0.00024998058181955875
238,0.0002507366073490712
239,0.0002514906952122598
240,0.0002522428512128466
241,0.00025299308113034796
242,0.0002537413907203243
243,0.00025448778571438653
244,0.00025523227182046564
245,0.00025597485472285154
246,0.00025671554008237777
247,0.0002574543335365511
248,0.0002581912406996599
249,0.0002589262671629595
250,0.0002596594184947248
251,0.0002603907002404648
252,0.00026112011792301076
253,0.0002618476770426397
254,0.0002625733830772041
255,0.00026329724148229776
256,0.000264019257691326
257,0.00026473943711565243
258,0.0002654577851447548
259,0.0002661743071463012
260,0.0002668890084662997
261,0.00026760189442921045
262,0.0002683129703380739
263,0.0002690222414746089
264,0.00026972971309937845
265,0.00027043539045186146
266,0.00027113927875058603
267,0.00027184138319324774
268,0.00027254170895682213
269,0.0002732402611976874
270,0.0002739370450517306
271,0.00027463206563447623
272,0.00027532532804114696
273,0.0002760168373468535
274,0.0002767065986066363
275,0.0002773946168556288
276,0.0002780808971091351
277,0.00027876544436272776
278,0.00027944826359239873
279,0.00028012935975461824
280,0.0002808087377864766
281,0.00028148640260577105
282,0.00028216235911112796
283,0.000282836612182062
284,0.0002835091666791414
285,0.0002841800274440469
286,0.0002848491992996975
287,0.000285516687050334
288,0.0002861824954816091
289,0.00028684662936072694
290,0.00028750909343652954
291,0.00028816989243953553
292,0.00028882903108214217
293,0.0002894865140586299
294,0.00029014234604529633
295,0.00029079653170056916
296,0.00029144907566507294
297,0.0002920999825617263
298,0.0002927492569958413
299,0.0002933969035552291
300,0.00029404292681027745
301,0.00029468733131402837
302,0.000295330121602284
303,0.0002959713021937392
304,0.000296610877589978
305,0.00029724885227562915
306,0.0002978852307184727
307,0.0002985200173694531
308,0.00029915321666282725
309,0.00029978483301622283
310,0.0003004148708307571
311,0.0003010433344910774
312,0.00030167022836548324
313,0.00030229555680598696
314,0.0003029193241484005
315,0.0003035415347124423
316,0.0003041621928017805
317,0.00030478130270415797
318,0.0003053988686914411
319,0.0003060148950197241
320,0.00030662938592936984
321,0.00030724234564515046
322,0.00030785377837629036
323,0.00030846368831652246
324,0.0003090720796442135
325,0.00030967895652242954
326,0.0003102843230989893
327,0.0003108881835065643
328,0.00031149054186274547
329,0.0003120914022701277
330,0.00031269076881638226
331,0.00031328864557429633
332,0.00031388503660192816
333,0.000314479945942597
334,0.0003150733776250104
335,0.0003156653356633165
336,0.0003162558240571555
337,0.00031684484679179434
338,0.0003174324078381257
339,0.00031801851115279386
340,0.00031860316067822716
341,0.0003191863603427345
342,0.0003197681140605643
343,0.00032034842573196474
344,0.00032092729924328595
345,0.00032150473846698837
346,0.00032208074726178395
347,0.0003226553294726395
348,0.00032322848893088255
349,0.0003238002294542653
350,0.00032437055484699364
351,0.0003249394688998566
352,0.00032550697539023634
353,0.0003260730780821782
354,0.0003266377807265058
355,0.0003272010870608305
356,0.0003277630008096213
357,0.00032832352568430695
358,0.00032888266538328933
359,0.00032944042359204525
360,0.000329996803983164
361,0.00033055181021643116
362,0.00033110544593885376
363,0.0003316577147847688
364,0.00033220862037586956
365,0.000332758166321268
366,0.0003333063562175462
367,0.0003338531936488969
368,0.0003343986821870344
369,0.0003349428253913966
370,0.0003354856268091289
371,0.0003360270899751335
372,0.00033656721841217454
373,0.00033710601563089094
374,0.00033764348512989203
375,0.000338179630395794
376,0.0003387144549032522
377,0.00033924796211508496
378,0.0003397801554822468
379,0.0003403110384439466
380,0.00034084061442766947
381,0.00034136888684924805
382,0.0003418958591129003
383,0.0003424215346112916
384,0.0003429459167256023
385,0.0003434690088255643
386,0.0003439908142695163
387,0.0003445113364044411
388,0.0003450305785660676
389,0.0003455485440788716
390,0.00034606523625613575
391,0.0003465806584000312
392,0.0003470948138016549
393,0.00034760770574102855
394,0.00034811933748724153
395,0.0003486297122984128
396,0.0003491388334218371
397,0.00034964670409393925
398,0.0003501533275403446
399,0.0003506587069760058
400,0.0003511628456051438
401,0.0003516657466213577
402,0.0003521674132076711
403,0.00035266784853654325
404,0.0003531670557699775
405,0.0003536650380595059
406,0.00035416179854627004
407,0.00035465734036105697
408,0.0003551516666243514
409,0.0003556447804463975
410,0.000356136684927206
411,0.00035662738315662236
412,0.0003571168782143626
413,0.0003576051731701061
414,0.00035809227108347144
415,0.00035857817500408243
416,0.00035906288797161513
417,0.0003595464130158952
418,0.00036002875315683885
419,0.00036050991140458577
420,0.0003609898907594783
421,0.0003614686942121638
422,0.0003619463247435933
423,0.00036242278532505926
424,0.00036289807891830164
425,0.0003633722084754814
426,0.0003638451769392137
427,0.0003643169872426984
428,0.0003647876423096631
429,0.0003652571450544636
430,0.00036572549838208843
431,0.00036619270518827463
432,0.00036665876835941555
433,0.00036712369077272566
434,0.0003675874752962075
435,0.00036805012478873694
436,0.0003685116421000631
437,0.00036897203007086796
438,0.00036943129153282656
439,0.00036988942930858584
440,0.0003703464462118616
441,0.00037080234504745664
442,0.00037125712861129376
443,0.0003717107996904576
444,0.0003721633610632304
445,0.0003726148154991249
446,0.00037306516575892883
447,0.0003735144145947744
448,0.0003739625647500999
449,0.00037440961895975273
450,0.0003748555799499801
451,0.0003753004504385191
452,0.00037574423313457
453,0.0003761869307388873
454,0.0003766285459437634
455,0.00037706908143312007
456,0.00037750853988248895
457,0.0003779469239591135
458,0.00037838423632190026
459,0.00037882047962152206
460,0.0003792556565004079
461,0.0003796897695928163
462,0.0003801228215248448
463,0.00038055481491447066
464,0.0003809857523715717
465,0.0003814156364979778
466,0.00038184446988750634
467,0.00038227225512597434
468,0.0003826989947912616
469,0.000383124691453301
470,0.0003835493476741615
471,0.0003839729660080321
472,0.0003843955490012994
473,0.00038481709919254987
474,0.00038523761911260225
475,0.0003856571112845622
476,0.00038607557822381523
477,0.0003864930224381015
478,0.00038690944642753264
479,0.0003873248526845961
480,0.0003877392436942344
481,0.0003881526219338247
482,0.00038856498987325746
483,0.00038897634997491393
484,0.0003893867046937636
485,0.0003897960564773059
486,0.00039020440776572077
487,0.0003906117609917629
488,0.00039101811858089226
489,0.0003914234829512691
490,0.0003918278565137757
491,0.0003922312416720525
492,0.0003926336408225314
493,0.0003930350563544576
494,0.00039343549064992377
495,0.0003938349460839005
496,0.0003942334250242457
497,0.0003946309298317795
498,0.00039502746286025885
499,0.00039542302645642456
500,0.00039581762296004094
501,0.00039621125470392656
502,0.000396603924013942
503,0.0003969956332090609
504,0.00039738638460139783
505,0.00039777618049619646
506,0.0003981650231919067
507,0.0003985529149801371
508,0.0003989398581457883
509,0.0003993258549669859
510,0.0003997109077151431
511,0.000400095018654997
512,0.00040047819004461374
513,0.0004008604241354309
514,0.00040124172317228826
